Symbol	chrom	start	end	entrez_id
CXCL12	chr10	44370165	44386493	6387
ABHD4	chr14	22598237	22613215	63874
MRPL17	chr11	6680782	6683401	63875
PKNOX2	chr11	125164687	125433389	63876
FAM204A	chr10	118297930	118342328	63877
SDF2	chr17	28648356	28662189	6388
SDHA	chr5	218241	256700	6389
RNF123	chr3	49689499	49721529	63891
THADA	chr2	43230836	43596046	63892
UBE2O	chr17	76389451	76453206	63893
VIPAS39	chr14	77426675	77457952	63894
PIEZO2	chr18	10666483	11148762	63895
HEATR6	chr17	60043194	60078931	63897
SH2D4A	chr8	19313617	19396218	63898
NSUN3	chr3	94062916	94128545	63899
PRDM1	chr6	106086320	106109939	639
SDHB	chr1	17018722	17054170	6390
FAM111A	chr11	59142748	59155039	63901
DUSP21	chrX	44844004	44844888	63904
MANBAL	chr20	37289638	37317260	63905
GPATCH3	chr1	26890488	26900466	63906
NAPB	chr20	23374519	23421519	63908
SDHC	chr1	161314257	161375340	6391
SLC17A9	chr20	62952647	62969585	63910
LINC01590	chr6	87322605	87399749	63914
BLOC1S5	chr6	8013567	8064414	63915
ELMO2	chr20	46366049	46432985	63916
GALNT11	chr7	152025674	152122347	63917
SDHD	chr11	112086773	112193561	6392
ZBED8	chr5	160393148	160400097	63920
CHTF18	chr16	788046	798074	63922
TNN	chr1	175067858	175148066	63923
CIDEC	chr3	9866711	9880254	63924
ZNF335	chr20	45948653	45972172	63925
ANKEF1	chr20	10035041	10058303	63926
CHP2	chr16	23754627	23758951	63928
XPNPEP3	chr22	40857077	40932815	63929
LINC01749	chr20	63009383	63085071	63930
MRPS14	chr1	175012958	175023425	63931
CXorf56	chrX	119538149	119565408	63932
MCUR1	chr6	13786557	13814568	63933
ZNF667	chr19	56439325	56478065	63934
PCIF1	chr20	45934628	45948023	63935
FAM217B	chr20	59933764	59948680	63939
NECAB3	chr20	33657087	33674463	63941
DMRTC2	chr19	41844743	41852333	63946
DMRTB1	chr1	53459399	53467488	63948
DMRTA2	chr1	50417550	50423500	63950
DMRTA1	chr9	22446841	22455740	63951
SEC13	chr3	10293131	10321178	6396
CLSPN	chr1	35720218	35769967	63967
SEC14L1	chr17	77088749	77217101	6397
TP53AIP1	chr11	128934731	128943399	63970
KIF13A	chr6	17759183	17987623	63971
NEUROG2	chr4	112513516	112516172	63973
NEUROD6	chr7	31337461	31340894	63974
PRDM16	chr1	3069168	3438621	63976
PRDM15	chr21	41798225	41879482	63977
PRDM14	chr8	70051651	70071693	63978
FIGNL1	chr7	50444128	50542535	63979
SECTM1	chr17	82321024	82334074	6398
ANO3	chr11	26189123	26663288	63982
TRAPPC2	chrX	13712244	13734635	6399
BLK	chr8	11494001	11564604	640
SEL1L	chr14	81471549	81533861	6400
PCGEM1	chr2	192749845	192776899	64002
MYO1G	chr7	44962662	44979098	64005
SELE	chr1	169722641	169764705	6401
SELL	chr1	169690667	169711698	6402
SELP	chr1	169588849	169630193	6403
SELPLG	chr12	108622277	108633959	6404
SEMA3F	chr3	50155045	50189075	6405
SEMG1	chr20	45206997	45209772	6406
TSPYL2	chrX	53082367	53088540	64061
RBM26	chr13	79311824	79406477	64062
PRSS22	chr16	2852727	2858170	64063
OXCT2	chr1	39769523	39771348	64064
PERP	chr6	138088505	138107511	64065
MMP27	chr11	102691487	102705806	64066
NPAS3	chr14	32934933	33804176	64067
SEMG2	chr20	45221300	45224458	6407
CDH23	chr10	71396934	71815947	64072
C19orf33	chr19	38289151	38305009	64073
LHPP	chr10	124461834	124617888	64077
SLC28A3	chr9	84275457	84340683	64078
RBKS	chr2	27781364	27891098	64080
PBLD	chr10	68282660	68333049	64081
GOLPH3	chr5	32124704	32174350	64083
CLSTN2	chr3	139935185	140577397	64084
MCCC2	chr5	71587288	71658704	64087
SNX16	chr8	81799581	81842866	64089
POPDC2	chr3	119642058	119676922	64091
SAMSN1	chr21	14485228	14583402	64092
SMOC1	chr14	69854131	70032366	64093
SMOC2	chr6	168441151	168673445	64094
GFRA4	chr20	3659292	3663399	64096
EPB41L4A	chr5	112142441	112419316	64097
PARVG	chr22	44172956	44219533	64098
BLM	chr15	90717327	90816165	641
ELSPBP1	chr19	47994651	48025153	64100
LRRC4	chr7	128027071	128032107	64101
TNMD	chrX	100584802	100599885	64102
CENPK	chr5	65517766	65563171	64105
NPFFR1	chr10	70247329	70283676	64106
RTP4	chr3	187368332	187372076	64108
MAGEF1	chr3	184710367	184712002	64110
NPVF	chr7	25224570	25228486	64111
TMBIM1	chr2	218274192	218292577	64114
VSIR	chr10	71747559	71773498	64115
SLC39A8	chr4	102251041	102431258	64116
DUS1L	chr17	82057506	82065887	64118
RRAGC	chr1	38838198	38874494	64121
FN3K	chr17	82735575	82751197	64122
ADGRL4	chr1	78889764	79006718	64123
NOD2	chr16	50693603	50733077	64127
TINAGL1	chr1	31576485	31587686	64129
SMG1P1	chr16	22490865	22514137	641298
LIN7B	chr19	49114324	49118460	64130
XYLT1	chr16	17101769	17470881	64131
XYLT2	chr17	50346092	50363138	64132
ZNF674	chrX	46497727	46545457	641339
IFIH1	chr2	162267079	162318703	64135
SLC7A11-AS1	chr4	138057464	138178177	641364
LINC00616	chr4	138027422	138130709	641365
ABCG4	chr11	119149012	119162653	64137
ACOT1	chr14	73537114	73543794	641371
ACOT6	chr14	73610945	73619888	641372
NRON	chr9	126408041	126408410	641373
TMEM75	chr8	127946559	127948723	641384
SELENOP	chr5	42799880	42887392	6414
RBSN	chr3	15070073	15099163	64145
SNORA19	chr10	119060010	119060138	641451
POTEM	chr14	18967434	18999012	641455
PDF	chr16	69328621	69330595	64146
TSC22D1-AS1	chr13	44575893	44580432	641467
KIF9	chr3	47228026	47283451	64147
C17orf75	chr17	32324565	32350023	64149
SELENOW	chr19	47778572	47784686	6415
NCAPG	chr4	17810902	17844862	64151
KC6	chr18	41480271	41632185	641516
LEF1-AS1	chr4	108167525	108199920	641518
MAP2K4	chr17	12020824	12143830	6416
SNHG6	chr8	66921684	66926398	641638
SNORD87	chr8	66922467	66922555	641648
TMEM91	chr19	41350911	41384083	641649
HEPN1	chr11	124919244	124920677	641654
ERAP2	chr5	96875939	96919716	64167
NECAB1	chr8	90791550	90959408	64168
CARD9	chr9	136361903	136373681	64170
ECSCR	chr5	139442316	139462743	641700
OSGEPL1	chr2	189746660	189763227	64172
DPEP2	chr16	67987394	68000586	64174
P3H1	chr1	42746335	42767084	64175
SET	chr9	128683655	128696400	6418
DPEP3	chr16	67975663	67980829	64180
EDDM3B	chr14	20768427	20770948	64184
SETMAR	chr3	4303304	4317567	6419
BLMH	chr17	30248195	30292056	642
IRF2BPL	chr14	77024543	77028699	64207
POPDC3	chr6	105158280	105179995	64208
SFPQ	chr1	35176378	35193148	6421
MMS19	chr10	97458324	97498794	64210
LHX5	chr12	113462034	113472072	64211
DNAJC1	chr10	21756537	22003769	64215
TFB2M	chr1	246540560	246566324	64216
SEMA4A	chr1	156147366	156177752	64218
PJA1	chrX	69160854	69165793	64219
SFRP1	chr8	41261958	41309497	6422
STRA6	chr15	74179466	74212267	64220
ROBO3	chr11	124865386	124881470	64221
TOR3A	chr1	179081377	179098023	64222
MLST8	chr16	2204596	2209416	64223
HERPUD2	chr7	35632659	35695571	64224
ATL2	chr2	38294880	38377285	64225
FAM110C	chr2	38814	46870	642273
SFRP2	chr4	153780592	153789120	6423
MS4A6A	chr11	60172014	60184666	64231
MS4A5	chr11	60429589	60455214	64232
MIR4500HG	chr13	87427200	87671259	642345
PDLIM2	chr8	22578279	22600966	64236
LOC642361	chr10	79825902	79827602	642361
LOC642366	chr5	51377068	51383332	642366
ADARB2-AS1	chr10	1526637	1556984	642394
SFRP4	chr7	37905932	38025695	6424
ABCG5	chr2	43812472	43838865	64240
GOLGA6L17P	chr15_KI270850v1_alt	207736	223315	642402
ABCG8	chr2	43838964	43878466	64241
LINC02297	chr14	18630318	18633634	642426
TRIM64B	chr11	89869282	89876017	642446
SFRP5	chr10	97766751	97771952	6425
AGAP9	chr10	47501854	47523638	642517
MIR205HG	chr1	209428820	209432838	642587
AKAIN1	chr18	5145285	5197503	642597
SRSF1	chr17	57989038	58007346	6426
TRIM49C	chr11	90031106	90042025	642612
UBTFL1	chr11	90085950	90087131	642623
FAM230B	chr22	21167758	21192156	642633
RAD21L1	chr20	1226056	1296421	642636
SCX	chr8	144266560	144268481	642658
SRSF2	chr17	76734115	76737374	6427
TBC1D22A-AS1	chr22	46915328	46915908	642757
DANT2	chrX	115917271	115969089	642776
SRSF3	chr6	36594353	36605600	6428
ZNF487	chr10	43436841	43483179	642819
TENT4B	chr16	50152918	50235310	64282
BMS1P2	chr10	47517816	47553514	642826
ARHGEF28	chr5	73626158	73941993	64283
RAB17	chr2	237574322	237591093	64284
CPSF4L	chr17	73248449	73262352	642843
RHBDF1	chr16	58059	76355	64285
LOC642852	chr21	45288052	45291738	642852
SPATA42	chr1	108857217	108858524	642864
ZSCAN31	chr6	28324737	28356271	64288
SRSF4	chr1	29147743	29181987	6429
LINC00535	chr8	93213310	93700433	642924
LOC642929	chr9	66159954	66164904	642929
INSYN2	chr10	127135426	127196158	642938
FLVCR1-DT	chr1	212852108	212858088	642946
FAM163B	chr9	133578415	133586197	642968
GRIK1-AS1	chr21	29748175	29764002	642976
TMEM232	chr5	110289233	110738956	642987
CXCR5	chr11	118883766	118897799	643
SRSF5	chr14	69726900	69772005	6430
SMIM5	chr17	75633434	75641404	643008
C11orf97	chr11	94512581	94532123	643037
LOC643072	chr2	159615296	159617082	643072
SRSF6	chr20	43457928	43464247	6431
SMIM15	chr5	61157709	61162474	643155
FAM25A	chr10	87020306	87024730	643161
NOC3L	chr10	94333226	94362959	64318
FBRS	chr16	30658431	30670814	64319
SRSF7	chr2	38743599	38751494	6432
RNF25	chr2	218663864	218672411	64320
LOC643201	chr5	176143085	176199295	643201
SOX17	chr8	54457935	54460888	64321
GRXCR2	chr5	145859733	145872968	643226
TMEM72	chr10	44911200	44937002	643236
NSD1	chr5	177133025	177300215	64324
MAP1LC3B2	chr12	116550742	116576448	643246
COP1	chr1	175944831	176207493	64326
LMBR1	chr7	156677791	156893230	64327
XPO4	chr13	20777329	20903048	64328
SFSWAP	chr12	131711081	131799737	6433
CT47B1	chrX	120872603	120875929	643311
KIAA0754	chr1	39409073	39416482	643314
NFKBIZ	chr3	101827991	101861022	64332
ARHGAP9	chr12	57472255	57488814	64333
ECRP	chr14	20919361	20920299	643332
C15orf62	chr15	40770080	40772449	643338
LOC643339	chr12	93003415	93377736	643339
LINC01750	chr1	111990536	111998842	643355
LINC00452	chr13	113888306	113923512	643365
BTBD18	chr11	57743514	57751781	643376
TMEM253	chr14	21098937	21103724	643382
SPINK9	chr5	148321203	148339849	643394
TRA2B	chr3	185915906	185938136	6434
PURPL	chr5	27472292	27496401	643401
LOC643406	chr20	5471207	5475182	643406
LIPK	chr10	88724544	88752786	643414
LIPN	chr10	88761406	88778242	643418
HS1BP3	chr2	20560448	20651089	64342
AZI2	chr3	28315003	28349127	64343
HIF3A	chr19	46297046	46343433	64344
LINC00865	chr10	89829510	89840861	643529
LOC643542	chr18	67516546	67899619	643542
NXN	chr17	799313	979770	64359
RNF224	chr9	137227271	137229638	643596
LINC02523	chr6	125674353	125720218	643623
ZNF862	chr7	149838367	149867479	643641
LINC01189	chr9	62515191	62522018	643648
LINC00842	chr10	46375752	46537864	643650
SLC35G6	chr17	7481332	7483496	643664
CCER2	chr19	38908980	38912158	643669
CCDC168	chr13	102729369	102759070	643677
GOLGA8N	chr15	32593456	32607310	643699
CASC16	chr16	52552090	52652105	643714
SCGB1B2P	chr19	34576733	34577701	643719
LYPLAL1-DT	chr1	219086602	219173961	643723
SIL1	chr5	138946720	139293534	64374
TRAF3IP2-AS1	chr6	111483511	111598302	643749
IKZF4	chr12	56007659	56038435	64375
IKZF5	chr10	122990806	123008817	64376
NKAIN3-IT1	chr8	62977861	62984900	643763
CHST8	chr19	33621955	33773509	64377
LINC02453	chr12	98485544	98503855	643770
USP46-AS1	chr4	52659406	52661668	643783
KRTAP24-1	chr21	30281309	30282958	643803
KRTAP27-1	chr21	30337013	30337694	643812
PGA3	chr11	61203307	61213098	643834
ZFP62	chr5	180847611	180861285	643836
LINC01128	chr1	825138	859446	643837
PGA4	chr11	61222216	61248533	643847
TMPPE	chr3	33090421	33096801	643853
CTAGE9	chr6	131708684	131711017	643854
MMP25	chr16	3046681	3060726	64386
CBLN3	chr14	24426532	24430954	643866
GREM2	chr1	240489573	240612149	64388
SFTPB	chr2	85657314	85668741	6439
RNF222	chr17	8390709	8397826	643904
PRR21	chr2	240041813	240042982	643905
CRNDE	chr16	54918863	54929189	643911
ZMAT3	chr3	179017223	179072279	64393
GMCL1	chr2	69829642	69881396	64395
TMEM88B	chr1	1426128	1427787	643965
ZNF106	chr15	42412823	42491123	64397
MPP5	chr14	67241109	67335819	64398
FNDC10	chr1	1598012	1600096	643988
HHIP	chr4	144646021	144745271	64399
BLVRA	chr7	43758680	43807342	644
SFTPC	chr8	22158724	22164479	6440
AKTIP	chr16	53491040	53504411	64400
CBWD6	chr9	41131306	41199261	644019
CDH24	chr14	23047062	23057538	64403
C18orf63	chr18	74315813	74359187	644041
CDH22	chr20	46173733	46308498	64405
LINC01529	chr19	35788876	35797885	644050
FAM25C	chr10	47487219	47491693	644054
RGS18	chr1	192158457	192185815	64407
GSG1L2	chr17	9791227	9822071	644070
GALNT17	chr7	71132169	71713600	64409
HCG2040054	chr2	47527537	47535199	644093
SDHAF1	chr19	35995199	35996315	644096
SFTPD	chr10	79937740	79982614	6441
KLHL25	chr15	85759323	85795030	64410
ARL14EPL	chr5	116022391	116060118	644100
ARAP3	chr5	141653401	141682221	64411
GZF1	chr20	23362182	23373063	64412
PIRT	chr17	10822475	10838445	644139
EXOC1L	chr4	55820003	55837382	644145
WIPF3	chr7	29806486	29917066	644150
DRGX	chr10	49364181	49396016	644168
TMEM267	chr5	43444252	43483893	64417
TMEM168	chr7	112762382	112790592	64418
SYCE3	chr22	50551112	50562905	644186
MTMR14	chr3	9649433	9702394	64419
NR2F2-AS1	chr15	96118843	96327361	644192
SGCA	chr17	50164214	50175931	6442
SUSD1	chr9	112040785	112175408	64420
DCLRE1C	chr10	14897359	14954432	64421
ATG3	chr3	112532509	112562046	64422
INF2	chr14	104689606	104722535	64423
LINC00622	chr1	119597702	119599271	644242
SNCA-AS1	chr4	89836408	89841978	644248
POLR1E	chr9	37485935	37503697	64425
SUDS3	chr12	118376380	118418031	64426
TTC31	chr2	74483073	74494886	64427
CIAO3	chr16	729753	741329	64428
ZDHHC6	chr10	112424428	112446917	64429
SGCB	chr4	52020706	52038482	6443
PCNX4	chr14	60091911	60169133	64430
ACTR6	chr12	100199122	100241865	64431
MT1IP	chr16	56676132	56677763	644314
MRPS25	chr3	15042460	15065335	64432
LINC00244	chr7	156540491	156541103	64433
NOM1	chr7	156949723	156973182	64434
ZCCHC18	chrX	104112511	104115846	644353
SGCD	chr5	155870344	156767788	6444
DEFB131A	chr4	9444534	9450514	644414
TMEM30CP	chr3	100185824	100194191	644444
DNAI2	chr17	74274247	74314884	64446
SGCG	chr13	23180952	23325165	6445
NKX2-4	chr20	21395367	21398028	644524
SMIM10	chrX	134990938	134992473	644538
LOC644554	chr19	37817359	37826638	644554
PPIAL4G	chr1	148479824	148483679	644591
SMIM10L2B	chrX	135095028	135098634	644596
SGK1	chr6	134169246	134318112	6446
LOC644656	chr11	9459556	9460702	644656
RAD21-AS1	chr8	116874424	116876868	644660
CLDN25	chr11	113779747	113780500	644672
LIMD1-AS1	chr3	45679043	45689134	644714
CSMD1	chr8	2935353	4994972	64478
SGSH	chr17	80207656	80220923	6448
C15orf56	chr15	40250664	40252910	644809
FAM83G	chr17	18968789	19004804	644815
LINC01829	chr2	67123357	67215319	644838
PHGR1	chr15	40351033	40356434	644844
LINC01184	chr5	127940426	128083172	644873
MEIG1	chr10	14959439	14972851	644890
SGTA	chr19	2754714	2783371	6449
GCC2-AS1	chr2	108507515	108534196	644903
LINC02315	chr14	40954898	40975877	644919
RASSF10	chr11	13009577	13012106	644943
ACTG1P20	chr1	27325219	27325553	644961
ALG1L2	chr3	130081831	130113227	644974
TPSB2	chr16	1227272	1230184	64499
THRB-AS1	chr3	24494087	24523228	644990
SMIM23	chr5	171785872	171794598	644994
PIK3CD-AS1	chr1	9652610	9654586	644997
BLVRB	chr19	40447789	40465840	645
SH3BGR	chr21	39445855	39515506	6450
EVPLL	chr17	18377662	18389647	645027
NFIA-AS1	chr1	61248945	61253510	645030
GAGE13	chrX	49331616	49338952	645051
SH3BGRL	chrX	81201943	81298547	6451
CLRN2	chr4	17515165	17527104	645104
CCNI2	chr5	132747445	132754403	645121
LSP1P5	chr1	144227030	144250288	645166
TEKT3	chr17	15303811	15341641	64518
LOC645188	chrX	141625864	141626733	645188
SH3BP2	chr4	2793023	2841098	6452
LINC00693	chr3	28574791	28758340	645206
EIF3J-DT	chr15	44527257	44536923	645212
MNX1-AS1	chr7	157010805	157016426	645249
ITSN1	chr21	33642400	33899861	6453
LINC00461	chr5	88507546	88691041	645323
MIR3976HG	chr18	5748819	5876328	645355
TMEM200C	chr18	5890185	5892104	645369
PRAMEF33	chr1_KI270766v1_alt	247000	252454	645382
USP17L4	chr8	7337115	7338707	645402
PRAMEF19	chr1	13369067	13371693	645414
PRAMEF20	chr1	13410450	13421328	645425
TMEM191C	chr22	21466423	21471269	645426
FUT8-AS1	chr14	65411170	65412690	645431
ARRDC5	chr19	4890437	4902867	645432
LINC01625	chr6	139468995	139474596	645434
LOC645485	chr12	30755074	30780739	645485
SH3GL1	chr19	4360370	4400547	6455
FAM238A	chr10	26589865	26594330	645528
IGFL2-AS1	chr19	46189166	46203083	645553
LHFPL3-AS1	chr7	104738598	104804107	645591
SH3GL2	chr9	17579082	17797129	6456
WFDC21P	chr17	60083566	60091885	645638
LINC00520	chr14	55781135	55796688	645687
SH3GL3	chr15	83447228	83618743	6457
MT1HL1	chr1	237004103	237004418	645745
ALDH8A1	chr6	134917390	134950122	64577
NDST4	chr4	114827763	115113876	64579
CLEC7A	chr12	10116777	10130258	64581
CCDC154	chr16	1434383	1444556	645811
GPR135	chr14	59460765	59465342	64582
SEBOX	chr17	28364268	28368012	645832
USP17L3	chr8	7976393	7977985	645836
TXNRD3NB	chr3	126571779	126608555	645840
TMEM14EP	chr3	152340527	152340904	645843
MAGEB17	chrX	16167481	16171464	645864
TSPY2	chrY	6246223	6249019	64591
S100A7L2	chr1	153437058	153439949	645922
LINC01822	chr2	21687434	21710623	645949
TTTY15	chrY	12662334	12692233	64595
LOC645967	chr6	149717621	149718888	645967
PABPC1L2B	chrX	73003517	73005713	645974
MOSPD3	chr7	100612102	100615384	64598
GIGYF1	chr7	100679507	100689448	64599
NAP1L6	chrX	73126037	73128080	645996
BNC1	chr15	83255903	83284716	646
PLA2G2F	chr1	20139326	20150386	64600
VPS16	chr20	2840703	2866732	64601
CBY3	chr5	179678583	179680974	646019
ADORA2A-AS1	chr22	24429206	24495074	646023
SHB	chr9	37588413	38069211	6461
LINC00643	chr14	62117357	62130962	646113
LRRC77P	chr3	167895948	167924011	646168
C16orf90	chr16	3493484	3495480	646174
SHBG	chr17	7614064	7633383	6462
LINC02223	chr5	17684584	17955857	646241
LACTBL1	chr1	22953043	22965338	646262
LINC01704	chr1	158132040	158146929	646268
LINC00607	chr2	215611563	215843722	646324
SHC1	chr1	154962298	154974395	6464
EBF2	chr8	25841730	26045397	64641
SPINK8	chr3	48306842	48328341	646424
MFSD14A	chr1	100038097	100083377	64645
ARIH2OS	chr3	48917788	48919385	646450
C19orf67	chr19	14081619	14085875	646457
LOC646471	chr1	25818491	25820797	646471
SPANXD	chrX	141697411	141698739	64648
FABP9	chr8	81458341	81461579	646480
FABP12	chr8	81524981	81531378	646486
C3orf84	chr3	49177632	49191858	646498
CSRNP1	chr3	39141855	39154562	64651
LOC646522	chr11	133783671	133810376	646522
HHIP-AS1	chr4	144642922	144661357	646576
IGF2BP2-AS1	chr3	185712528	185729787	646600
C4orf51	chr4	145680204	145732797	646603
URAD	chr13	27977714	27988654	646625
LOC646626	chr1	85276715	85399963	646626
LYPD8	chr1	248718649	248755739	646627
SPANXC	chrX	141241463	141242496	64663
SBK2	chr19	55529733	55537089	646643
SYNDIG1L	chr14	74405893	74426102	646658
PRSS40B	chr2	130570829	130584161	646743
TRIM64C	chr11	49053714	49059112	646754
ZAR1L	chr13	32303700	32315344	646799
FBXW4	chr10	101610664	101695295	6468
SETSIP	chr1	92074533	92075441	646817
ANAPC1	chr2	111766271	111884690	64682
FAM227A	chr22	38578120	38656629	646851
RNF225	chr19	58396090	58397079	646862
GORASP1	chr3	39096659	39108363	64689
SH2D7	chr15	78077808	78104909	646892
SHH	chr7	155799986	155812273	6469
CTAGE1	chr18	22413601	22417915	64693
PRSS56	chr2	232520463	232525716	646960
HRCT1	chr9	35906192	35907141	646962
LINC00598	chr13	40450934	40535807	646982
TMPRSS3	chr21	42371890	42396846	64699
SHMT1	chr17	18327860	18363563	6470
C6orf132	chr6	42101118	42142619	647024
SPATA31A1	chr9	39355669	39361959	647060
COPS7B	chr2	231781671	231809254	64708
STMP1	chr7	135662496	135693418	647087
NUCKS1	chr1	205712819	205750276	64710
LINC01192	chr3	163127923	163361563	647107
SRGAP2B	chr1	144887265	145095528	647135
PDIA2	chr16	283152	287215	64714
C13orf42	chr13	51082119	51172388	647166
SERPINE3	chr13	51335773	51364735	647174
UNKL	chr16	1363205	1414751	64718
SHMT2	chr12	57229327	57234935	6472
ASCL5	chr1	201113953	201115372	647219
RD3L	chr14	103940426	103942308	647286
GMNC	chr3	190852877	190892429	647309
TEX22	chr14	105398583	105413859	647310
LINC02026	chr3	193957372	194003659	647323
SHOX2	chr3	158095954	158106503	6474
WDR13	chrX	48590042	48608867	64743
SMAP2	chr1	40344850	40423326	64744
METTL17	chr14	20989770	20997035	64745
ACBD3	chr1	226144679	226186730	64746
MFSD1	chr3	158732198	158829719	64747
PLPPR2	chr19	11355386	11365698	64748
SMURF2	chr17	64542295	64662068	64750
CCDC136	chr7	128790757	128822132	64753
SMYD3	chr1	245749342	246507312	64754
C16orf58	chr16	31489471	31509309	64755
ATPAF1	chr1	46632737	46673867	64756
MARC1	chr1	220786759	220819657	64757
ANHX	chr12	133218312	133236095	647589
TNS3	chr7	47275154	47582558	64759
SI	chr3	164978898	165078495	6476
FAM160B2	chr8	22089159	22104898	64760
PARP12	chr7	140023744	140063721	64761
GAREM1	chr18	32124877	32470484	64762
ZNF574	chr19	42068477	42081565	64763
CREB3L2	chr7	137874979	138002067	64764
S100PBP	chr1	32816767	32858879	64766
IPPK	chr9	92613184	92670265	64768
MEAF6	chr1	37492575	37514774	64769
SIAH1	chr16	48356364	48448402	6477
CCDC14	chr3	123897305	123961408	64770
C6orf106	chr6	34587288	34696859	64771
ENGASE	chr17	79074939	79088599	64772
PCED1A	chr20	2835314	2841190	64773
C11orf1	chr11	111878935	111885975	64776
RMND5B	chr5	178130996	178150565	64777
FNDC3B	chr3	172039628	172401665	64778
MTHFSD	chr16	86530176	86555235	64779
SIAH2	chr3	150741127	150763431	6478
MICAL1	chr6	109444062	109465968	64780
CERK	chr22	46684411	46738261	64781
AEN	chr15	88621296	88632282	64782
RBM15	chr1	110338506	110346681	64783
CRTC3	chr15	90529925	90645345	64784
GINS3	chr16	58392394	58406144	64785
OCLNP1	chr5_GL339449v2_alt	275189	339606	647859
TBC1D15	chr12	71839707	71927248	64786
EPS8L2	chr11	694438	727727	64787
LMF1	chr16	853634	981318	64788
EXO5	chr1	40508741	40516556	64789
IFT22	chr7	101313367	101321823	64792
CEP85	chr1	26234153	26279038	64793
